StudyNo,AgeGroup,PrimeInstruction,ExperimentName,Subject,Procedure,Trial,Both,Neither,Phonological,Semantic,Prime,PrimeCondition,Question.RESP,State.RT,FreeResp,FreeResp.RT,Accuracy,FreeRespPrimeIntrusion,Target,MCCorrect,McResp,McAcc,McRT,a,b,c,d,e,McActualResp,WhichPrime,ToEliminate,Word1,Word2,Word3,Word4,Word5,Word6,Word7,Word8,Word9,Word10,Word11,Word12,Word13,Word14,Word15,Word16,Word17,Word18,Word19,Word20,Word21,Word22
2,Young,NoInstruction,tot extended prime,76,ExpProc4,100,omniscient,shrimp,omnivorous,endless,ENDLESS,R,1,766,omnipotent,2020,1,0,omnipotent,c,c,1,2102,endless,shrimp,omnipotent,omnivorous,omniscient,omnipotent,0,0,Having,unlimited,power;,able,to,do,anything,,,,,,,,,,,,,,,
2,Young,NoInstruction,tot extended prime,77,ExpProc1,1,monogamy,jelly,monogram,invariability,MONOGAMY,B,2,8304,0,3084,0,0,monotony,b,e,0,6146,monogram,monotony,monogamy,jelly,invariability,invariability,R,0,Tedious,sameness,of,tone,or,sound,,,,,,,,,,,,,,,,
2,Young,NoInstruction,tot extended prime,77,ExpProc1,2,Dubai,print,darken,Rwanda,RWANDA,R,4,6526,0,2111,0,0,Darfur,c,c,1,3063,Rwanda,print,Darfur,darken,Dubai,Darfur,0,0,Region,in,Sudan,where,guerilla,conflict,and,possibly,genocide,began,in,2003,,,,,,,,,,
2,Young,NoInstruction,tot extended prime,77,ExpProc1,3,reiterate,shell,recalculate,outline,SHELL,U,1,3992,paraphrase,3271,0,0,recapitulate,b,b,1,3071,recalculate,recapitulate,reiterate,shell,outline,recapitulate,0,0,Summarize,and,state,again,the,main,points,of,something,,,,,,,,,,,,,
2,Young,NoInstruction,tot extended prime,77,ExpProc1,4,iniquitous,key,injured,thoughtless,INIQUITOUS,B,3,4233,foolish,6272,0,0,injudicious,d,b,0,3554,iniquitous,thoughtless,key,injudicious,injured,thoughtless,R,1,Showing,poor,judgment;,unwise,,,,,,,,,,,,,,,,,,
2,Young,NoInstruction,tot extended prime,77,ExpProc1,5,obvious,milk,osteoporosis,flashy,OBVIOUS,B,2,2575,0,1983,0,0,ostentatious,b,e,0,3059,osteoporosis,ostentatious,obvious,milk,flashy,flashy,R,0,Characterized,by,vulgar,or,conspicuous,display,,,,,,,,,,,,,,,,
2,Young,NoInstruction,tot extended prime,77,ExpProc1,6,abnormality,view,anaerobic,misplacement,ANAEROBIC,P,1,1266,anachronism,2407,1,0,anachronism,a,a,1,957,anachronism,anaerobic,misplacement,abnormality,view,anachronism,0,0,Something,out,of,keeping,with,the,time,in,which,it,exists,,,,,,,,,,,
2,Young,NoInstruction,tot extended prime,77,ExpProc1,7,Norderstedt,image,neurosurgery,Berlin,NORDERSTEDT,B,2,2807,0,839,0,0,Nuremberg,e,e,1,10482,image,Norderstedt,neurosurgery,Berlin,Nuremberg,Nuremberg,0,0,German,city,for,which,antisemitic,laws,were,named,,,,,,,,,,,,,,
2,Young,NoInstruction,tot extended prime,77,ExpProc1,8,differ,llama,diva,split,SPLIT,R,3,3479,split,2024,0,1,diverge,d,d,1,14331,differ,split,llama,diverge,diva,diverge,0,0,To,extend,in,separate,directions,from,a,common,point;,to,turn,aside,or,deviate,,,,,,,,
2,Young,NoInstruction,tot extended prime,77,ExpProc1,9,forest,kick,folding,vegetation,VEGETATION,R,1,4040,vegetation,2277,0,1,foliage,e,e,1,3815,kick,forest,folding,vegetation,foliage,foliage,0,0,A,cluster,of,"leaves,","buds,",or,branches,,,,,,,,,,,,,,,
2,Young,NoInstruction,tot extended prime,77,ExpProc1,10,Hyde,igloo,hall,Salomon,SALOMON,R,2,1637,0,941,0,0,Hale,a,a,1,4062,Hale,hall,Salomon,Hyde,igloo,Hale,0,0,Last,name,of,man,known,for,saying,"I	only	regret	that	I	have	but	one	life	to	give	for	my	country",,,,,,,,,,,,,,
2,Young,NoInstruction,tot extended prime,77,ExpProc1,11,Heinola,shop,handkerchief,Oslo,OSLO,R,1,1421,oslo,1845,0,1,Helsinki,a,a,1,5270,Helsinki,handkerchief,Oslo,Heinola,shop,Helsinki,0,0,Capital,of,Finland,,,,,,,,,,,,,,,,,,,
2,Young,NoInstruction,tot extended prime,77,ExpProc1,12,twitch,weak,tip,jerk,WEAK,U,3,1784,twitching,2099,0,0,tic,b,c,0,2420,tip,tic,twitch,weak,jerk,twitch,B,0,A,habitual,spastic,motion,of,particular,"muscles,",especially,in,the,face,,,,,,,,,,,
2,Young,NoInstruction,tot extended prime,77,ExpProc1,13,avoid,dove,absolve,refuse,ABSOLVE,P,2,3674,0,869,0,0,abstain,b,a,0,4463,absolve,abstain,avoid,dove,refuse,absolve,P,0,To,refrain,deliberately,and,often,with,an,effort,of,self-denial,from,an,action,or,practice,,,,,,,
2,Young,NoInstruction,tot extended prime,77,ExpProc1,14,Reeves,sweat,reverend,Adams,SWEAT,U,4,5104,0,1104,0,0,Revere,c,c,1,1819,Adams,sweat,Revere,reverend,Reeves,Revere,0,0,Last,name,of,American,revolutionary,known,for,his,midnight,ride,,,,,,,,,,,,
2,Young,NoInstruction,tot extended prime,77,ExpProc1,15,Donne,tennis,dawn,Homer,HOMER,R,1,986,dante,1248,1,0,Dante,e,e,1,2141,tennis,Donne,dawn,Homer,Dante,Dante,0,0,Italian,poet,known,for,writing,"The	Inferno",,,,,,,,,,,,,,,,
2,Young,NoInstruction,tot extended prime,77,ExpProc1,16,Pilsen,coin,prawn,Belgrade,COIN,U,2,1982,0,594,0,0,Prague,a,a,1,2622,Prague,prawn,Belgrade,Pilsen,coin,Prague,0,0,Capital,of,Czechoslovakia,,,,,,,,,,,,,,,,,,,
2,Young,NoInstruction,tot extended prime,77,ExpProc1,17,erratic,wrestle,ecstatic,bizarre,BIZARRE,R,1,1145,bizarre,2041,0,1,eccentric,c,a,0,1027,bizarre,wrestle,eccentric,ecstatic,erratic,bizarre,R,0,Unconventional,and,slightly,strange;,deviating,from,an,established,or,usual,pattern,or,style,,,,,,,,,
2,Young,NoInstruction,tot extended prime,77,ExpProc1,18,minimal,leash,meander,sparse,MINIMAL,B,2,7115,0,1808,0,0,meager,e,d,0,14459,leash,minimal,meander,sparse,meager,sparse,R,0,Lacking,desirable,"qualities,",as,in,richness,or,strength,,,,,,,,,,,,,,
2,Young,NoInstruction,tot extended prime,77,ExpProc1,19,feverish,duck,forever,devout,DEVOUT,R,3,8139,zealous,2326,0,0,fervent,d,d,1,4078,feverish,devout,duck,fervent,forever,fervent,0,0,Having,or,displaying,a,passionate,intensity,,,,,,,,,,,,,,,,
2,Young,NoInstruction,tot extended prime,77,ExpProc1,20,advance,plank,adverb,condone,ADVERB,P,2,2012,0,1079,0,0,advocate,c,c,1,1914,condone,plank,advocate,adverb,advance,advocate,0,0,To,plead,the,cause,of,another;,to,support,or,promote,,,,,,,,,,,,
2,Young,NoInstruction,tot extended prime,77,ExpProc1,21,premature,hunt,precursor,advanced,HUNT,U,1,765,precocious,2139,1,0,precocious,a,a,1,969,precocious,precursor,advanced,premature,hunt,precocious,0,0,Having,developed,certain,abilities,or,proclivities,at,an,earlier,age,than,usual,,,,,,,,,,
2,Young,NoInstruction,tot extended prime,77,ExpProc1,22,delete,egg,depth,consume,CONSUME,R,1,1423,consume,1414,0,1,deplete,e,d,0,1038,egg,delete,depth,consume,deplete,consume,R,0,To,empty,of,a,principal,substance;,to,exhaust,the,abundance,of,,,,,,,,,,,
2,Young,NoInstruction,tot extended prime,77,ExpProc1,23,demonize,rhino,denizen,belittle,BELITTLE,R,3,4270,flame,1148,0,0,denigrate,a,c,0,4333,denigrate,denizen,belittle,demonize,rhino,belittle,R,1,To,criticize,unfairly;,to,attack,the,reputation,of,,,,,,,,,,,,,,
2,Young,NoInstruction,tot extended prime,77,ExpProc1,24,terse,debt,tassle,withdrawn,DEBT,U,2,3882,0,629,0,0,taciturn,a,a,1,3135,taciturn,tassle,withdrawn,terse,debt,taciturn,0,1,Saying,"little,","reserved,",uncommunicative,,,,,,,,,,,,,,,,,,
2,Young,NoInstruction,tot extended prime,77,ExpProc1,25,Alps,phone,android,Himalayas,ANDROID,P,4,5685,0,499,0,0,Andes,e,e,1,2569,phone,Alps,android,Himalayas,Andes,Andes,0,0,South,America's,largest,mountain,range,,,,,,,,,,,,,,,,,
2,Young,NoInstruction,tot extended prime,77,ExpProc1,26,Yosemite,gate,yesterday,Glacier,GATE,U,1,2871,yellowstone,2141,1,0,Yellowstone,d,d,1,937,Yosemite,Glacier,gate,Yellowstone,yesterday,Yellowstone,0,0,National,park,in,which,Old,Faithful,is,located,,,,,,,,,,,,,,
2,Young,NoInstruction,tot extended prime,77,ExpProc1,27,fortunate,lapse,forsee,haphazard,HAPHAZARD,R,4,5417,0,5925,0,0,fortuitous,e,e,1,4902,lapse,fortunate,forsee,haphazard,fortuitous,fortuitous,0,0,Happening,by,a,lucky,chance,or,by,accident,rather,than,by,design,,,,,,,,,,
2,Young,NoInstruction,tot extended prime,77,ExpProc1,28,bland,judge,banter,ordinary,BANTER,P,2,2232,0,1140,0,0,banal,a,a,1,2357,banal,banter,ordinary,bland,judge,banal,0,0,Obvious,or,trite;,commonplace,,,,,,,,,,,,,,,,,,
2,Young,NoInstruction,tot extended prime,77,ExpProc1,29,acronym,chute,analytic,puzzle,ANALYTIC,P,2,2127,0,1110,0,0,anagram,c,c,1,2831,puzzle,chute,anagram,analytic,acronym,anagram,0,0,Word,made,by,changing,the,order,of,letters,in,another,word;,e.g.,"plum,",lump,,,,,,,,
2,Young,NoInstruction,tot extended prime,77,ExpProc1,30,Austen,truck,alchemy,Bronte,ALCHEMY,P,1,2011,alcott,3470,1,0,Alcott,c,c,1,1417,Bronte,truck,Alcott,alchemy,Austen,Alcott,0,0,Last,name,of,author,of,Little,Women,,,,,,,,,,,,,,,
2,Young,NoInstruction,tot extended prime,77,ExpProc1,31,Cunningham,point,cummerbund,Browning,BROWNING,R,2,2007,0,853,0,0,Cummings,b,c,0,5781,cummerbund,Cummings,Cunningham,point,Browning,Cunningham,B,0,20th,century,American,poet,whose,trademark,was,using,only,lowercase,letters,,,,,,,,,,,
2,Young,NoInstruction,tot extended prime,77,ExpProc1,32,introduce,yellow,implement,mention,INTRODUCE,B,2,3999,0,615,0,0,interject,b,b,1,8234,implement,interject,introduce,yellow,mention,interject,0,0,To,say,something,"abruptly,",especially,as,an,aside,or,interruption,,,,,,,,,,,,
2,Young,NoInstruction,tot extended prime,77,ExpProc1,33,litigate,uncle,label,perjury,LITIGATE,B,4,3691,0,493,0,0,libel,d,d,1,3764,litigate,perjury,uncle,libel,label,libel,0,0,The,illegal,act,of,writing,untrue,things,about,someone,,,,,,,,,,,,,
2,Young,NoInstruction,tot extended prime,77,ExpProc1,34,Christie,air,careless,Rowling,CARELESS,P,4,2591,0,3871,0,0,Carroll,b,b,1,1571,careless,Carroll,Christie,air,Rowling,Carroll,0,0,Last,name,of,author,of,Alice,in,Wonderland,,,,,,,,,,,,,,
2,Young,NoInstruction,tot extended prime,77,ExpProc1,35,Driscoll,chew,deed,Gable,GABLE,R,2,855,0,537,0,0,Dean,b,c,0,2535,deed,Dean,Driscoll,chew,Gable,Driscoll,B,0,Last,name,of,American,actor,known,for,his,role,in,Rebel,Without,A,Cause,,,,,,,,
2,Young,NoInstruction,tot extended prime,77,ExpProc1,36,placebo,hype,panda,remedy,HYPE,U,4,1069,0,4785,0,0,panacea,d,d,1,1749,placebo,remedy,hype,panacea,panda,panacea,0,0,A,medicine,which,can,cure,any,illness,,,,,,,,,,,,,,,
2,Young,NoInstruction,tot extended prime,77,ExpProc1,37,promiscuous,gem,polygon,marriage,GEM,U,1,1054,polygamy,1890,1,0,polygamy,b,b,1,937,polygon,polygamy,promiscuous,gem,marriage,polygamy,0,0,The,practice,of,having,more,than,one,spouse,at,the,same,time,,,,,,,,,,
2,Young,NoInstruction,tot extended prime,77,ExpProc1,38,befuddle,glass,boardwalk,stupefy,BOARDWALK,P,2,3300,0,461,0,0,bewilder,c,c,1,4196,stupefy,glass,bewilder,boardwalk,befuddle,bewilder,0,0,To,cause,someone,to,become,perplexed,and,confused,,,,,,,,,,,,,,
2,Young,NoInstruction,tot extended prime,77,ExpProc1,39,commitment,freeze,convenient,protocol,PROTOCOL,R,2,1188,0,475,0,0,covenant,b,b,1,1707,convenient,covenant,commitment,freeze,protocol,covenant,0,0,A,promise,between,God,and,humans,,,,,,,,,,,,,,,,
2,Young,NoInstruction,tot extended prime,77,ExpProc1,40,individualism,finger,idiomatic,uniqueness,INDIVIDUALISM,B,3,2708,individualism,2783,0,1,idiosyncrasy,b,c,0,1815,idiomatic,idiosyncrasy,individualism,finger,uniqueness,individualism,B,0,A,distinctive,or,peculiar,feature,or,characteristic,of,an,"individual,","place,",or,thing,,,,,,,,,
2,Young,NoInstruction,tot extended prime,77,ExpProc1,41,typhoon,grow,turmeric,hurricane,GROW,U,1,1432,tsunami,2056,1,0,tsunami,c,c,1,1617,hurricane,grow,tsunami,turmeric,typhoon,tsunami,0,0,The,proper,name,for,a,"tidal	wave",,,,,,,,,,,,,,,,
2,Young,NoInstruction,tot extended prime,77,ExpProc1,42,Walker,neck,wake,Kent,NECK,U,2,1310,0,609,0,0,Wayne,d,d,1,2511,Walker,Kent,neck,Wayne,wake,Wayne,0,0,Last,name,of,Batman's,secret,identity,,,,,,,,,,,,,,,,
2,Young,NoInstruction,tot extended prime,77,ExpProc1,43,Hamilton,disc,handle,Jefferson,JEFFERSON,R,4,1469,0,443,0,0,Hancock,d,a,0,1134,Hamilton,Jefferson,disc,Hancock,handle,Hamilton,B,0,Last,name,of,first,man,to,sign,the,Declaration,of,Independence,,,,,,,,,,,
2,Young,NoInstruction,tot extended prime,77,ExpProc1,44,Sundsvall,cleat,stockbroker,Copenhagen,CLEAT,U,2,1672,0,542,0,0,Stockholm,e,d,0,4380,cleat,Sundsvall,stockbroker,Copenhagen,Stockholm,Copenhagen,R,0,Capital,of,Sweden,,,,,,,,,,,,,,,,,,,
2,Young,NoInstruction,tot extended prime,77,ExpProc1,45,compatible,head,cognizant,matching,MATCHING,R,4,2995,0,438,0,0,congruent,a,c,0,6821,congruent,cognizant,matching,compatible,head,matching,R,0,Identical,in,form;,coinciding,exactly,when,superimposed,,,,,,,,,,,,,,,
2,Young,NoInstruction,tot extended prime,77,ExpProc1,46,frivolous,pawn,facilitate,sarcastic,SARCASTIC,R,4,5178,0,641,0,0,facetious,e,e,1,3339,pawn,frivolous,facilitate,sarcastic,facetious,facetious,0,1,Treating,serious,issues,with,deliberately,inappropiate,humor,,,,,,,,,,,,,,,
2,Young,NoInstruction,tot extended prime,77,ExpProc1,47,Garner,water,garnish,Ball,BALL,R,2,1144,0,472,0,0,Garland,a,a,1,1992,Garland,garnish,Ball,Garner,water,Garland,0,0,Last,name,of,actress,who,played,Dorothy,in,Wizard,of,Oz,,,,,,,,,,,
2,Young,NoInstruction,tot extended prime,77,ExpProc1,48,Mendel,plunge,manila,Ghandi,MENDEL,B,4,1234,0,387,0,0,Mandela,d,d,1,1647,Mendel,Ghandi,plunge,Mandela,manila,Mandela,0,0,Last,name,of,South,African,imprisoned,for,27,years,before,becoming,president,,,,,,,,,,
2,Young,NoInstruction,tot extended prime,77,ExpProc1,49,allotment,screen,allergen,distribution,ALLERGEN,P,2,1277,0,409,0,0,allocation,d,a,0,1243,allotment,distribution,screen,allocation,allergen,allotment,B,1,Portion,set,aside,for,a,specific,purpose,or,to,particular,persons,or,things,,,,,,,,,
2,Young,NoInstruction,tot extended prime,77,ExpProc1,50,heave,shade,hot,dredge,HEAVE,B,2,1015,0,319,0,0,hoist,a,a,1,1411,hoist,hot,dredge,heave,shade,hoist,0,0,To,raise,into,position,by,means,of,a,pulley,,,,,,,,,,,,,
2,Young,NoInstruction,tot extended prime,77,ExpProc1,51,Melville,bunch,miracle,Albee,MELVILLE,B,2,880,0,481,0,0,Miller,b,b,1,2603,miracle,Miller,Melville,bunch,Albee,Miller,0,0,Last,name,of,the,author,of,The,Crucible,,,,,,,,,,,,,,
2,Young,NoInstruction,tot extended prime,77,ExpProc1,52,Bolivar,plug,baklava,Franco,BAKLAVA,P,2,1191,0,358,0,0,Batista,e,d,0,2457,plug,Bolivar,baklava,Franco,Batista,Franco,R,0,Cuban,president,overthrown,by,Castro,,,,,,,,,,,,,,,,,
2,Young,NoInstruction,tot extended prime,77,ExpProc1,53,disclaim,wrap,difficult,surrender,SURRENDER,R,2,1049,0,317,0,0,default,a,c,0,3322,default,difficult,surrender,disclaim,wrap,surrender,R,1,To,fail,to,"act,",to,"pay,",or,to,appear,for,judgment,in,court,,,,,,,,,
2,Young,NoInstruction,tot extended prime,77,ExpProc1,54,paradigm,runt,parachute,ideal,RUNT,U,1,541,epitome,1682,0,0,paragon,d,b,0,3014,paradigm,ideal,runt,paragon,parachute,ideal,R,1,A,person,or,thing,characterized,as,a,perfect,example,of,a,particular,quality,,,,,,,,,
2,Young,NoInstruction,tot extended prime,77,ExpProc1,55,illuminate,noise,elusive,clarify,CLARIFY,R,1,1318,clarify,1833,0,1,elucidate,e,d,0,1483,noise,illuminate,elusive,clarify,elucidate,clarify,R,0,To,make,something,clear;,explain,in,detail,,,,,,,,,,,,,,,
2,Young,NoInstruction,tot extended prime,77,ExpProc1,56,camoflauge,bagel,camelback,gecko,CAMELBACK,P,1,1677,chameleon,1967,1,0,chameleon,c,c,1,1546,gecko,bagel,chameleon,camelback,camoflauge,chameleon,0,0,A,small,lizard,with,skin,that,changes,color,to,match,its,surroundings,,,,,,,,,,
2,Young,NoInstruction,tot extended prime,77,ExpProc1,57,Quinn,lawn,quake,Mondale,LAWN,U,1,949,bush,688,0,0,Quayle,e,b,0,7349,lawn,Quinn,quake,Mondale,Quayle,Quinn,B,0,Last,name,of,vice,president,of,George,H.W.,Bush,,,,,,,,,,,,,
2,Young,NoInstruction,tot extended prime,77,ExpProc1,58,Ontario,jump,otter,Toronto,JUMP,U,3,1694,montreal,2366,0,0,Ottawa,a,c,0,2010,Ottawa,otter,Toronto,Ontario,jump,Toronto,R,0,Capital,of,Canada,,,,,,,,,,,,,,,,,,,
2,Young,NoInstruction,tot extended prime,77,ExpProc1,59,corpse,wine,canvas,skeleton,CANVAS,P,3,1267,carcass,1268,1,0,carcass,c,c,1,927,skeleton,wine,carcass,canvas,corpse,carcass,0,0,The,complete,remains,of,a,dead,"animal,",especially,at,a,butcher's,,,,,,,,,,,
2,Young,NoInstruction,tot extended prime,77,ExpProc1,60,opaque,lazy,obstruct,esoteric,OPAQUE,B,4,1292,0,367,0,0,obscure,a,a,1,1914,obscure,obstruct,esoteric,opaque,lazy,obscure,0,0,Not,readily,understood,or,clearly,expressed,,,,,,,,,,,,,,,,
2,Young,NoInstruction,tot extended prime,77,ExpProc1,61,Osborne,cashew,osmosis,Booth,OSBORNE,B,2,1693,0,287,0,0,Oswald,c,c,1,3293,Booth,cashew,Oswald,osmosis,Osborne,Oswald,0,0,Last,name,of,JFK's,assassin,,,,,,,,,,,,,,,,,
2,Young,NoInstruction,tot extended prime,77,ExpProc1,62,abandon,pink,abdomen,resign,ABDOMEN,P,3,4548,abdicate,1696,1,0,abdicate,b,b,1,1149,abdomen,abdicate,abandon,pink,resign,abdicate,0,0,To,formally,renounce,a,throne,,,,,,,,,,,,,,,,,
2,Young,NoInstruction,tot extended prime,77,ExpProc1,63,Cairo,banner,castle,Rabat,CASTLE,P,3,2868,copacabana,3705,0,0,Casablanca,c,c,1,3374,Rabat,banner,Casablanca,castle,Cairo,Casablanca,0,0,Capital,of,Morocco,and,famous,movie,title,,,,,,,,,,,,,,,
2,Young,NoInstruction,tot extended prime,77,ExpProc1,64,opinionated,flute,obstretrician,persistent,OPINIONATED,B,4,1525,0,616,0,0,obstinate,e,e,1,1906,flute,opinionated,obstretrician,persistent,obstinate,obstinate,0,0,Stubbornly,refusing,to,change,one's,opinion,or,"action,",despite,"reason,","arguments,",or,persuasion,,,,,,,,,
2,Young,NoInstruction,tot extended prime,77,ExpProc1,65,diffidence,alarm,decadence,yielding,YIELDING,R,2,1633,0,291,0,0,deference,e,e,1,4872,alarm,diffidence,decadence,yielding,deference,deference,0,0,Humble,submission,and,respect,,,,,,,,,,,,,,,,,,
2,Young,NoInstruction,tot extended prime,77,ExpProc1,66,Sardinia,watch,sizzle,Corsica,WATCH,U,2,567,0,254,0,0,Sicily,c,a,0,2466,Corsica,watch,Sicily,sizzle,Sardinia,Corsica,R,0,The,largest,Mediterranean,island;,the,Italian,island,known,for,its,archaelogical,sites,and,major,cities,such,as,Palermo,,,,
2,Young,NoInstruction,tot extended prime,77,ExpProc1,67,O'Donnell,train,okra,Ginsburg,O'DONNELL,B,1,1039,o'connor,1803,1,0,O'Connor,d,d,1,1525,O'Donnell,Ginsburg,train,O'Connor,okra,O'Connor,0,0,Last,name,of,first,female,US,Supreme,Court,justice,,,,,,,,,,,,,
2,Young,NoInstruction,tot extended prime,77,ExpProc1,68,Lindell,cash,linoleum,Earhart,LINDELL,B,4,2689,0,461,0,0,Lindbergh,a,a,1,1173,Lindbergh,linoleum,Earhart,Lindell,cash,Lindbergh,0,0,Last,name,of,first,person,to,fly,solo,nonstop,across,Atlantic,,,,,,,,,,,
2,Young,NoInstruction,tot extended prime,77,ExpProc1,69,Clayborn,knock,commence,Sawyer,COMMENCE,P,2,707,0,355,0,0,Clemens,a,d,0,2401,Clemens,commence,Sawyer,Clayborn,knock,Clayborn,B,0,Original,last,name,of,Mark,Twain,,,,,,,,,,,,,,,,
2,Young,NoInstruction,tot extended prime,77,ExpProc1,70,presentation,wake,propogate,recommendation,WAKE,U,2,4490,0,265,0,0,proposition,a,b,0,4887,proposition,propogate,recommendation,presentation,wake,propogate,P,0,Something,offered,for,consideration,or,acceptance,,,,,,,,,,,,,,,,
2,Young,NoInstruction,tot extended prime,77,ExpProc1,71,algorithm,cat,abscess,slide rule,ABSCESS,P,4,2856,0,310,0,0,abacus,b,b,1,1355,abscess,abacus,algorithm,cat,slide rule,abacus,0,0,Instrument,for,performing,calculations,by,sliding,beads,along,rods,or,grooves,,,,,,,,,,,
2,Young,NoInstruction,tot extended prime,77,ExpProc1,72,bargain,light,bark,tariff,BARK,P,1,243,barter,891,1,0,barter,e,e,1,1396,light,bargain,bark,tariff,barter,barter,0,0,To,trade,by,exchanging,goods,for,other,goods,rather,than,money,,,,,,,,,,,
2,Young,NoInstruction,tot extended prime,77,ExpProc1,73,presumptuous,work,pretending,gaudy,WORK,U,2,368,0,139,0,0,pretentious,e,c,0,5175,work,presumptuous,pretending,gaudy,pretentious,pretending,P,1,Attempting,to,impress,by,affecting,greater,importance,or,talent,than,is,actually,possesssed,,,,,,,,,
2,Young,NoInstruction,tot extended prime,77,ExpProc1,74,Robertson,vowel,robbery,Ashe,VOWEL,U,4,966,0,461,0,0,Robinson,a,a,1,2525,Robinson,robbery,Ashe,Robertson,vowel,Robinson,0,0,Last,name,of,first,African,American,Major,League,Baseball,player,,,,,,,,,,,,
2,Young,NoInstruction,tot extended prime,77,ExpProc1,75,Saigon,thigh,sofa,Tokyo,THIGH,U,1,1016,seoul,2141,1,0,Seoul,b,b,1,948,sofa,Seoul,Saigon,thigh,Tokyo,Seoul,0,0,Capital,of,South,Korea,,,,,,,,,,,,,,,,,,
2,Young,NoInstruction,tot extended prime,77,ExpProc1,76,Carlisle,lock,carwash,Edison,CARWASH,P,2,1342,0,359,0,0,Carver,d,a,0,1395,Carlisle,Edison,lock,Carver,carwash,Carlisle,B,0,Last,name,of,man,credited,with,inventing,peanut,butter,,,,,,,,,,,,,
2,Young,NoInstruction,tot extended prime,77,ExpProc1,77,initiate,brush,instantiate,provoke,INITIATE,B,4,2501,0,772,0,0,instigate,d,d,1,2997,initiate,provoke,brush,instigate,instantiate,instigate,0,1,To,goad,or,push,forward;,to,incite,someone,to,do,"something,",especially,something,bad,,,,,,,,
2,Young,NoInstruction,tot extended prime,77,ExpProc1,78,hibiscus,ill,harbinger,blossoming,HIBISCUS,B,2,2069,0,1270,0,0,herbaceous,c,e,0,3611,blossoming,ill,herbaceous,harbinger,hibiscus,hibiscus,B,0,Term,for,type,of,plant,without,woody,or,persistent,"stem,",whose,leaves,and,roots,are,often,used,for,"food,","medicine,",or,scent
2,Young,NoInstruction,tot extended prime,77,ExpProc1,79,mash,king,mice,cleave,MASH,B,3,3225,grind,811,0,0,mince,c,c,1,1982,cleave,king,mince,mice,mash,mince,0,0,To,cut,or,chop,food,into,very,small,pieces,,,,,,,,,,,,,
2,Young,NoInstruction,tot extended prime,77,ExpProc1,80,Solo,volt,skyscraper,Kenobi,VOLT,U,2,881,0,378,0,0,Skywalker,c,c,1,2357,Kenobi,volt,Skywalker,skyscraper,Solo,Skywalker,0,0,Last,name,of,Leia's,brother,and,Darth,Vader's,son,in,Star,Wars,,,,,,,,,,
2,Young,NoInstruction,tot extended prime,77,ExpProc1,81,Tennyson,hum,thorny,Emerson,HUM,U,4,1387,0,676,0,0,Thoreau,e,d,0,1525,hum,Tennyson,thorny,Emerson,Thoreau,Emerson,R,0,Last,name,of,American,transcendentalist,known,for,Walden,and,Civil,Disobedience,,,,,,,,,,,
2,Young,NoInstruction,tot extended prime,77,ExpProc1,82,neutralize,plain,numbing,invalidate,NEUTRALIZE,B,1,812,neutralize,1599,0,1,nullify,a,d,0,1657,nullify,numbing,invalidate,neutralize,plain,neutralize,B,1,Make,of,no,use,or,value;,cancel,out,,,,,,,,,,,,,,
2,Young,NoInstruction,tot extended prime,77,ExpProc1,83,Namibia,bump,narrate,Tripoli,NAMIBIA,B,1,1091,namibia,1253,0,1,Nairobi,b,b,1,2027,narrate,Nairobi,Namibia,bump,Tripoli,Nairobi,0,0,Capital,of,Kenya,,,,,,,,,,,,,,,,,,,
2,Young,NoInstruction,tot extended prime,77,ExpProc1,84,hematoma,window,homeowner,contusion,HEMATOMA,B,2,1740,0,496,0,0,hemorrhage,c,e,0,1967,contusion,window,hemorrhage,homeowner,hematoma,hematoma,B,0,The,escape,of,blood,from,"vessels,",including,internal,and,external,bleeding,,,,,,,,,,,
2,Young,NoInstruction,tot extended prime,77,ExpProc1,85,Cordoba,mint,caravan,Bogota,CARAVAN,P,2,1270,0,459,0,0,Caracas,e,e,1,1299,mint,Cordoba,caravan,Bogota,Caracas,Caracas,0,0,Capital,of,Venezuela,,,,,,,,,,,,,,,,,,,
